% time	cellId	IMSI	RNTI	rsrp	sinr
0.121214	1	1	1	9.91295e-11	208983
0.122214	1	1	1	9.91318e-11	208988
0.123214	1	1	1	9.91341e-11	208993
0.124214	1	1	1	9.91364e-11	208998
0.125214	1	1	1	9.91386e-11	209003
0.126214	1	1	1	9.91409e-11	209007
0.127214	1	1	1	9.91432e-11	209012
0.128214	1	1	1	9.91455e-11	209017
0.129214	1	1	1	9.91478e-11	209022
0.130214	1	1	1	9.915e-11	209027
0.131214	1	1	1	9.91523e-11	209031
0.132214	1	1	1	9.91546e-11	209036
0.133214	1	1	1	9.91569e-11	209041
0.134214	1	1	1	9.91592e-11	209046
0.135214	1	1	1	9.91614e-11	209051
0.136214	1	1	1	9.91637e-11	209055
0.137214	1	1	1	9.9166e-11	209060
0.138214	1	1	1	9.91683e-11	209065
0.139214	1	1	1	9.91705e-11	209070
0.140214	1	1	1	9.91728e-11	209075
0.141214	1	1	1	9.91751e-11	209079
0.142214	1	1	1	9.91774e-11	209084
0.143214	1	1	1	9.91796e-11	209089
0.144214	1	1	1	9.91819e-11	209094
0.145214	1	1	1	9.91842e-11	209099
0.146214	1	1	1	9.91865e-11	209103
0.147214	1	1	1	9.91887e-11	209108
0.148214	1	1	1	9.9191e-11	209113
0.149214	1	1	1	9.91933e-11	209118
0.150214	1	1	1	9.91956e-11	209123
0.151214	1	1	1	9.91978e-11	209127
0.152214	1	1	1	9.92001e-11	209132
0.153214	1	1	1	9.92024e-11	209137
0.154214	1	1	1	9.92046e-11	209142
0.155214	1	1	1	9.92069e-11	209147
0.156214	1	1	1	9.92092e-11	209151
0.157214	1	1	1	9.92115e-11	209156
0.158214	1	1	1	9.92137e-11	209161
0.159214	1	1	1	9.9216e-11	209166
0.160214	1	1	1	9.92183e-11	209170
0.161214	1	1	1	9.92205e-11	209175
0.162214	1	1	1	9.92228e-11	209180
0.163214	1	1	1	9.92251e-11	209185
0.164214	1	1	1	9.92273e-11	209190
0.165214	1	1	1	9.92296e-11	209194
0.166214	1	1	1	9.92319e-11	209199
0.167214	1	1	1	9.92341e-11	209204
0.168214	1	1	1	9.92364e-11	209209
0.169214	1	1	1	9.92387e-11	209213
0.170214	1	1	1	9.92409e-11	209218
0.171214	1	1	1	9.92432e-11	209223
0.172214	1	1	1	9.92455e-11	209228
0.173214	1	1	1	9.92477e-11	209233
0.174214	1	1	1	9.925e-11	209237
0.175214	1	1	1	9.92522e-11	209242
0.176214	1	1	1	9.92545e-11	209247
0.177214	1	1	1	9.92568e-11	209252
0.178214	1	1	1	9.9259e-11	209256
0.179214	1	1	1	9.92613e-11	209261
0.180214	1	1	1	9.92635e-11	209266
0.181214	1	1	1	9.92658e-11	209271
0.182214	1	1	1	9.92681e-11	209275
0.183214	1	1	1	9.92703e-11	209280
0.184214	1	1	1	9.92726e-11	209285
0.185214	1	1	1	9.92749e-11	209290
0.186214	1	1	1	9.92771e-11	209295
0.187214	1	1	1	9.92794e-11	209299
0.188214	1	1	1	9.92816e-11	209304
0.189214	1	1	1	9.92839e-11	209309
0.190214	1	1	1	9.92861e-11	209314
0.191214	1	1	1	9.92884e-11	209318
0.192214	1	1	1	9.92907e-11	209323
0.193214	1	1	1	9.92929e-11	209328
0.194214	1	1	1	9.92952e-11	209333
0.195214	1	1	1	9.92974e-11	209337
0.196214	1	1	1	9.92997e-11	209342
0.197214	1	1	1	9.93019e-11	209347
0.198214	1	1	1	9.93042e-11	209352
0.199214	1	1	1	9.93064e-11	209356
0.200214	1	1	1	9.93087e-11	209361
0.201214	1	1	1	9.93109e-11	209366
0.202214	1	1	1	9.93132e-11	209371
0.203214	1	1	1	9.93155e-11	209375
0.204214	1	1	1	9.93177e-11	209380
0.205214	1	1	1	9.932e-11	209385
0.206214	1	1	1	9.93222e-11	209390
0.207214	1	1	1	9.93245e-11	209394
0.208214	1	1	1	9.93267e-11	209399
0.209214	1	1	1	9.9329e-11	209404
0.210214	1	1	1	9.93312e-11	209409
0.211214	1	1	1	9.93335e-11	209413
0.212214	1	1	1	9.93357e-11	209418
0.213214	1	1	1	9.9338e-11	209423
0.214214	1	1	1	9.93402e-11	209428
0.215214	1	1	1	9.93425e-11	209432
0.216214	1	1	1	9.93447e-11	209437
0.217214	1	1	1	9.9347e-11	209442
0.218214	1	1	1	9.93492e-11	209447
0.219214	1	1	1	9.93514e-11	209451
0.220214	1	1	1	9.93537e-11	209456
0.221214	1	1	1	9.93559e-11	209461
0.222214	1	1	1	9.93582e-11	209465
0.223214	1	1	1	9.93604e-11	209470
0.224214	1	1	1	9.93627e-11	209475
0.225214	1	1	1	9.93649e-11	209480
0.226214	1	1	1	9.93672e-11	209484
0.227214	1	1	1	9.93694e-11	209489
0.228214	1	1	1	9.93717e-11	209494
0.229214	1	1	1	9.93739e-11	209499
0.230214	1	1	1	9.93761e-11	209503
0.231214	1	1	1	9.93784e-11	209508
0.232214	1	1	1	9.93806e-11	209513
0.233214	1	1	1	9.93829e-11	209517
0.234214	1	1	1	9.93851e-11	209522
0.235214	1	1	1	9.93873e-11	209527
0.236214	1	1	1	9.93896e-11	209532
0.237214	1	1	1	9.93918e-11	209536
0.238214	1	1	1	9.93941e-11	209541
0.239214	1	1	1	9.93963e-11	209546
0.240214	1	1	1	9.93985e-11	209551
0.241214	1	1	1	9.94008e-11	209555
0.242214	1	1	1	9.9403e-11	209560
0.243214	1	1	1	9.94053e-11	209565
0.244214	1	1	1	9.94075e-11	209569
0.245214	1	1	1	9.94097e-11	209574
0.246214	1	1	1	9.9412e-11	209579
0.247214	1	1	1	9.94142e-11	209584
0.248214	1	1	1	9.94164e-11	209588
0.249214	1	1	1	9.94187e-11	209593
0.250214	1	1	1	9.94209e-11	209598
0.251214	1	1	1	9.94232e-11	209602
0.252214	1	1	1	9.94254e-11	209607
0.253214	1	1	1	9.94276e-11	209612
0.254214	1	1	1	9.94299e-11	209617
0.255214	1	1	1	9.94321e-11	209621
0.256214	1	1	1	9.94343e-11	209626
0.257214	1	1	1	9.94366e-11	209631
0.258214	1	1	1	9.94388e-11	209635
0.259214	1	1	1	9.9441e-11	209640
0.260214	1	1	1	9.94432e-11	209645
0.261214	1	1	1	9.94455e-11	209649
0.262214	1	1	1	9.94477e-11	209654
0.263214	1	1	1	9.94499e-11	209659
0.264214	1	1	1	9.94522e-11	209664
0.265214	1	1	1	9.94544e-11	209668
0.266214	1	1	1	9.94566e-11	209673
0.267214	1	1	1	9.94589e-11	209678
0.268214	1	1	1	9.94611e-11	209682
0.269214	1	1	1	9.94633e-11	209687
0.270214	1	1	1	9.94655e-11	209692
0.271214	1	1	1	9.94678e-11	209696
0.272214	1	1	1	9.947e-11	209701
0.273214	1	1	1	9.94722e-11	209706
0.274214	1	1	1	9.94745e-11	209711
0.275214	1	1	1	9.94767e-11	209715
0.276214	1	1	1	9.94789e-11	209720
0.277214	1	1	1	9.94811e-11	209725
0.278214	1	1	1	9.94834e-11	209729
0.279214	1	1	1	9.94856e-11	209734
0.280214	1	1	1	9.94878e-11	209739
0.281214	1	1	1	9.949e-11	209743
0.282214	1	1	1	9.94923e-11	209748
0.283214	1	1	1	9.94945e-11	209753
0.284214	1	1	1	9.94967e-11	209757
0.285214	1	1	1	9.94989e-11	209762
0.286214	1	1	1	9.95011e-11	209767
0.287214	1	1	1	9.95034e-11	209772
0.288214	1	1	1	9.95056e-11	209776
0.289214	1	1	1	9.95078e-11	209781
0.290214	1	1	1	9.951e-11	209786
0.291214	1	1	1	9.95122e-11	209790
0.292214	1	1	1	9.95145e-11	209795
0.293214	1	1	1	9.95167e-11	209800
0.294214	1	1	1	9.95189e-11	209804
0.295214	1	1	1	9.95211e-11	209809
0.296214	1	1	1	9.95233e-11	209814
0.297214	1	1	1	9.95256e-11	209818
0.298214	1	1	1	9.95278e-11	209823
0.299214	1	1	1	9.953e-11	209828
0.300214	1	1	1	9.95322e-11	209832
0.301214	1	1	1	9.95344e-11	209837
0.302214	1	1	1	9.95366e-11	209842
0.303214	1	1	1	9.95389e-11	209846
0.304214	1	1	1	9.95411e-11	209851
0.305214	1	1	1	9.95433e-11	209856
0.306214	1	1	1	9.95455e-11	209860
0.307214	1	1	1	9.95477e-11	209865
0.308214	1	1	1	9.95499e-11	209870
0.309214	1	1	1	9.95521e-11	209874
0.310214	1	1	1	9.95544e-11	209879
0.311214	1	1	1	9.95566e-11	209884
0.312214	1	1	1	9.95588e-11	209888
0.313214	1	1	1	9.9561e-11	209893
0.314214	1	1	1	9.95632e-11	209898
0.315214	1	1	1	9.95654e-11	209902
0.316214	1	1	1	9.95676e-11	209907
0.317214	1	1	1	9.95698e-11	209912
0.318214	1	1	1	9.9572e-11	209916
0.319214	1	1	1	9.95743e-11	209921
0.320214	1	1	1	9.95765e-11	209926
0.321214	1	1	1	9.95787e-11	209930
0.322214	1	1	1	9.95809e-11	209935
0.323214	1	1	1	9.95831e-11	209940
0.324214	1	1	1	9.95853e-11	209944
0.325214	1	1	1	9.95875e-11	209949
0.326214	1	1	1	9.95897e-11	209954
0.327214	1	1	1	9.95919e-11	209958
0.328214	1	1	1	9.95941e-11	209963
0.329214	1	1	1	9.95963e-11	209968
0.330214	1	1	1	9.95985e-11	209972
0.331214	1	1	1	9.96007e-11	209977
0.332214	1	1	1	9.96029e-11	209981
0.333214	1	1	1	9.96052e-11	209986
0.334214	1	1	1	9.96074e-11	209991
0.335214	1	1	1	9.96096e-11	209995
0.336214	1	1	1	9.96118e-11	210000
0.337214	1	1	1	9.9614e-11	210005
0.338214	1	1	1	9.96162e-11	210009
0.339214	1	1	1	9.96184e-11	210014
0.340214	1	1	1	9.96206e-11	210019
0.341214	1	1	1	9.96228e-11	210023
0.342214	1	1	1	9.9625e-11	210028
0.343214	1	1	1	9.96272e-11	210033
0.344214	1	1	1	9.96294e-11	210037
0.345214	1	1	1	9.96316e-11	210042
0.346214	1	1	1	9.96338e-11	210046
0.347214	1	1	1	9.9636e-11	210051
0.348214	1	1	1	9.96382e-11	210056
0.349214	1	1	1	9.96404e-11	210060
0.350214	1	1	1	9.96426e-11	210065
0.351214	1	1	1	9.96448e-11	210070
0.352214	1	1	1	9.9647e-11	210074
0.353214	1	1	1	9.96492e-11	210079
0.354214	1	1	1	9.96514e-11	210084
0.355214	1	1	1	9.96536e-11	210088
0.356214	1	1	1	9.96558e-11	210093
0.357214	1	1	1	9.96579e-11	210097
0.358214	1	1	1	9.96601e-11	210102
0.359214	1	1	1	9.96623e-11	210107
0.360214	1	1	1	9.96645e-11	210111
0.361214	1	1	1	9.96667e-11	210116
