% time	cellId	IMSI	RNTI	sinrLinear
37.121	1	1	1	5321.7
37.161	1	1	1	5321.71
37.201	1	1	1	5321.72
37.241	1	1	1	5321.73
37.281	1	1	1	5321.74
37.321	1	1	1	5321.75
37.361	1	1	1	5321.76
37.401	1	1	1	5321.77
37.441	1	1	1	5321.78
37.481	1	1	1	5321.79
37.521	1	1	1	5321.8
37.561	1	1	1	5321.81
37.601	1	1	1	5321.81
37.641	1	1	1	5321.82
37.681	1	1	1	5321.83
37.721	1	1	1	5321.84
37.761	1	1	1	5321.85
37.801	1	1	1	5321.86
37.841	1	1	1	5321.87
37.881	1	1	1	5321.87
37.921	1	1	1	5321.88
37.961	1	1	1	5321.89
38.001	1	1	1	5321.9
38.041	1	1	1	5321.91
38.081	1	1	1	5321.92
38.121	1	1	1	5321.92
38.161	1	1	1	5321.93
38.201	1	1	1	5321.94
38.241	1	1	1	5321.95
38.281	1	1	1	5321.96
38.321	1	1	1	5321.96
38.361	1	1	1	5321.97
38.401	1	1	1	5321.98
38.441	1	1	1	5321.99
38.481	1	1	1	5321.99
38.521	1	1	1	5322
38.561	1	1	1	5322.01
38.601	1	1	1	5322.02
38.641	1	1	1	5322.02
38.681	1	1	1	5322.03
38.721	1	1	1	5322.04
38.761	1	1	1	5322.05
38.801	1	1	1	5322.05
38.841	1	1	1	5322.06
38.881	1	1	1	5322.07
38.921	1	1	1	5322.08
38.961	1	1	1	5322.08
39.001	1	1	1	5322.09
39.041	1	1	1	5322.1
39.081	1	1	1	5322.1
39.121	1	1	1	5322.11
39.161	1	1	1	5322.12
39.201	1	1	1	5322.12
39.241	1	1	1	5322.13
39.281	1	1	1	5322.14
39.321	1	1	1	5322.15
39.361	1	1	1	5322.15
39.401	1	1	1	5322.16
39.441	1	1	1	5322.17
39.481	1	1	1	5322.17
39.521	1	1	1	5322.18
39.561	1	1	1	5322.19
39.601	1	1	1	5322.19
39.641	1	1	1	5322.2
39.681	1	1	1	5322.2
39.721	1	1	1	5322.21
39.761	1	1	1	5322.22
39.801	1	1	1	5322.22
39.841	1	1	1	5322.23
39.881	1	1	1	5322.24
39.921	1	1	1	5322.24
39.961	1	1	1	5322.25
40.001	1	1	1	5322.26
40.041	1	1	1	5322.26
40.081	1	1	1	5322.27
40.121	1	1	1	5322.27
40.161	1	1	1	5322.28
40.201	1	1	1	5322.29
40.241	1	1	1	5322.29
40.281	1	1	1	5322.3
40.321	1	1	1	5322.3
40.361	1	1	1	5322.31
40.401	1	1	1	5322.32
40.441	1	1	1	5322.32
40.481	1	1	1	5322.33
40.521	1	1	1	5322.33
40.561	1	1	1	5322.34
40.601	1	1	1	5322.34
40.641	1	1	1	5322.35
40.681	1	1	1	5322.36
40.721	1	1	1	5322.36
40.761	1	1	1	5322.37
40.801	1	1	1	5322.37
40.841	1	1	1	5322.38
40.881	1	1	1	5322.38
40.921	1	1	1	5307.59
40.961	1	1	1	5281.03
41.001	1	1	1	5254.65
41.041	1	1	1	5228.48
41.081	1	1	1	5202.5
41.121	1	1	1	5176.72
41.161	1	1	1	5151.12
41.201	1	1	1	5125.72
41.241	1	1	1	5100.5
41.281	1	1	1	5075.47
41.321	1	1	1	5050.62
41.361	1	1	1	5025.96
41.401	1	1	1	5001.47
41.441	1	1	1	4977.16
41.481	1	1	1	4953.03
41.521	1	1	1	4929.08
41.561	1	1	1	4905.3
41.601	1	1	1	4881.69
41.641	1	1	1	4858.25
41.681	1	1	1	4834.97
41.721	1	1	1	4811.87
41.761	1	1	1	4788.93
41.801	1	1	1	4766.15
41.841	1	1	1	4743.54
41.881	1	1	1	4721.09
41.921	1	1	1	4698.79
41.961	1	1	1	4676.65
42.001	1	1	1	4654.67
42.041	1	1	1	4632.85
42.081	1	1	1	4611.17
42.121	1	1	1	4589.65
42.161	1	1	1	4568.28
42.201	1	1	1	4547.06
42.241	1	1	1	4525.99
42.281	1	1	1	4505.06
42.321	1	1	1	4484.27
42.361	1	1	1	4463.63
42.401	1	1	1	4443.14
42.441	1	1	1	4422.78
42.481	1	1	1	4402.56
42.521	1	1	1	4382.48
42.561	1	1	1	4362.54
42.601	1	1	1	4342.74
42.641	1	1	1	4323.06
42.681	1	1	1	4303.53
42.721	1	1	1	4284.12
42.761	1	1	1	4264.84
42.801	1	1	1	4245.7
42.841	1	1	1	4226.68
42.881	1	1	1	4207.79
42.921	1	1	1	4189.03
42.961	1	1	1	4170.39
43.001	1	1	1	4151.88
43.041	1	1	1	4133.49
43.081	1	1	1	4115.22
43.121	1	1	1	4097.07
43.161	1	1	1	4079.04
43.201	1	1	1	4061.14
43.241	1	1	1	4043.34
43.281	1	1	1	4025.67
43.321	1	1	1	4008.11
43.361	1	1	1	3990.67
43.401	1	1	1	3973.33
43.441	1	1	1	3956.12
43.481	1	1	1	3939.01
43.521	1	1	1	3922.01
43.561	1	1	1	3905.13
43.601	1	1	1	3888.35
43.641	1	1	1	3871.68
43.681	1	1	1	3855.12
43.721	1	1	1	3838.66
43.761	1	1	1	3822.31
43.801	1	1	1	3806.06
43.841	1	1	1	3789.92
43.881	1	1	1	3773.88
43.921	1	1	1	3757.94
43.961	1	1	1	3742.1
44.001	1	1	1	3726.36
44.041	1	1	1	3710.72
44.081	1	1	1	3695.18
44.121	1	1	1	3679.74
44.161	1	1	1	3664.39
44.201	1	1	1	3649.14
44.241	1	1	1	3633.98
44.281	1	1	1	3618.92
44.321	1	1	1	3603.95
44.361	1	1	1	3589.07
44.401	1	1	1	3574.29
44.441	1	1	1	3559.59
44.481	1	1	1	3544.99
44.521	1	1	1	3530.48
44.561	1	1	1	3516.05
44.601	1	1	1	3501.72
44.641	1	1	1	3487.47
44.681	1	1	1	3473.31
44.721	1	1	1	3459.23
44.761	1	1	1	3445.24
44.801	1	1	1	3431.34
44.841	1	1	1	3417.52
44.881	1	1	1	3403.78
44.921	1	1	1	3390.12
44.961	1	1	1	3376.55
45.001	1	1	1	3363.06
45.041	1	1	1	3349.65
45.081	1	1	1	3336.31
45.121	1	1	1	3323.06
45.161	1	1	1	3309.89
45.201	1	1	1	3296.79
45.241	1	1	1	3283.78
45.281	1	1	1	3270.84
45.321	1	1	1	3257.97
45.361	1	1	1	3245.18
45.401	1	1	1	3232.47
45.441	1	1	1	3219.83
45.481	1	1	1	3207.27
45.521	1	1	1	3194.78
45.561	1	1	1	3182.36
45.601	1	1	1	3170.01
45.641	1	1	1	3157.74
45.681	1	1	1	3145.53
45.721	1	1	1	3133.4
45.761	1	1	1	3121.34
45.801	1	1	1	3109.35
45.841	1	1	1	3097.42
45.881	1	1	1	3085.57
45.921	1	1	1	3073.78
45.961	1	1	1	3062.06
46.001	1	1	1	3050.41
46.041	1	1	1	3038.82
46.081	1	1	1	3027.3
46.121	1	1	1	3015.84
46.161	1	1	1	3004.45
46.201	1	1	1	2993.12
46.241	1	1	1	2981.86
46.281	1	1	1	2970.66
46.321	1	1	1	2959.53
46.361	1	1	1	2948.45
46.401	1	1	1	2937.44
46.441	1	1	1	2926.49
46.481	1	1	1	2915.6
46.521	1	1	1	2904.78
46.561	1	1	1	2894.01
46.601	1	1	1	2883.3
46.641	1	1	1	2872.65
46.681	1	1	1	2862.06
46.721	1	1	1	2851.53
46.761	1	1	1	2841.06
46.801	1	1	1	2830.64
46.841	1	1	1	2820.28
46.881	1	1	1	2809.98
46.921	1	1	1	2799.73
46.961	1	1	1	2789.54
47.001	1	1	1	2779.41
47.041	1	1	1	2769.33
47.081	1	1	1	2759.31
47.121	1	1	1	2749.34
47.161	1	1	1	2739.42
47.201	1	1	1	2729.56
47.241	1	1	1	2719.75
47.281	1	1	1	2709.99
47.321	1	1	1	2700.29
47.361	1	1	1	2690.64
47.401	1	1	1	2681.04
47.441	1	1	1	2671.49
47.481	1	1	1	2661.99
47.521	1	1	1	2652.54
47.561	1	1	1	2643.14
47.601	1	1	1	2633.8
47.641	1	1	1	2624.5
47.681	1	1	1	2615.25
47.721	1	1	1	2606.05
47.761	1	1	1	2596.9
47.801	1	1	1	2587.79
47.841	1	1	1	2578.74
47.881	1	1	1	2569.73
47.921	1	1	1	2560.77
47.961	1	1	1	2551.85
48.001	1	1	1	2542.99
48.041	1	1	1	2534.16
48.081	1	1	1	2525.39
48.121	1	1	1	2516.66
48.161	1	1	1	2507.97
48.201	1	1	1	2499.33
48.241	1	1	1	2490.74
48.281	1	1	1	2482.18
48.321	1	1	1	2473.68
48.361	1	1	1	2465.21
48.401	1	1	1	2456.79
48.441	1	1	1	2448.41
48.481	1	1	1	2440.08
48.521	1	1	1	2431.79
48.561	1	1	1	2423.54
48.601	1	1	1	2415.33
48.641	1	1	1	2407.16
48.681	1	1	1	2399.04
48.721	1	1	1	2390.95
48.761	1	1	1	2382.91
48.801	1	1	1	2374.91
48.841	1	1	1	2366.95
48.881	1	1	1	2359.02
48.921	1	1	1	2351.14
48.961	1	1	1	2343.3
49.001	1	1	1	2335.49
49.041	1	1	1	2327.73
49.081	1	1	1	2320
49.121	1	1	1	2312.31
49.161	1	1	1	2304.66
49.201	1	1	1	2297.05
49.241	1	1	1	2289.48
49.281	1	1	1	2281.94
49.321	1	1	1	2274.44
49.361	1	1	1	2266.98
49.401	1	1	1	2259.55
49.441	1	1	1	2252.16
49.481	1	1	1	2244.81
49.521	1	1	1	2237.49
49.561	1	1	1	2230.21
49.601	1	1	1	2222.96
49.641	1	1	1	2215.75
49.681	1	1	1	2208.57
49.721	1	1	1	2201.43
49.761	1	1	1	2194.32
49.801	1	1	1	2187.25
49.841	1	1	1	2180.21
49.881	1	1	1	2173.21
49.921	1	1	1	2166.24
49.961	1	1	1	2159.3
