% time	cellId	IMSI	RNTI	sinrLinear
6.881	1	1	1	3333.88
6.921	1	1	1	3332.63
6.961	1	1	1	3331.34
7.001	1	1	1	3330.04
7.041	1	1	1	3328.71
7.081	1	1	1	3327.35
7.121	1	1	1	3325.97
7.161	1	1	1	3324.56
7.201	1	1	1	3323.13
7.241	1	1	1	3321.67
7.281	1	1	1	3320.19
7.321	1	1	1	3318.68
7.361	1	1	1	3317.15
7.401	1	1	1	3315.59
7.441	1	1	1	3314.01
7.481	1	1	1	3312.4
7.521	1	1	1	3310.77
7.561	1	1	1	3309.11
7.601	1	1	1	3307.43
7.641	1	1	1	3305.73
7.681	1	1	1	3304
7.721	1	1	1	3302.25
7.761	1	1	1	3300.47
7.801	1	1	1	3298.67
7.841	1	1	1	3296.85
7.881	1	1	1	3295
7.921	1	1	1	3293.13
7.961	1	1	1	3291.23
8.001	1	1	1	3289.31
8.041	1	1	1	3287.37
8.081	1	1	1	3285.41
8.121	1	1	1	3283.42
8.161	1	1	1	3281.4
8.201	1	1	1	3279.37
8.241	1	1	1	3277.31
8.281	1	1	1	3275.23
8.321	1	1	1	3273.12
8.361	1	1	1	3271
8.401	1	1	1	3268.85
8.441	1	1	1	3266.68
8.481	1	1	1	3264.48
8.521	1	1	1	3262.26
8.561	1	1	1	3260.02
8.601	1	1	1	3257.76
8.641	1	1	1	3255.48
8.681	1	1	1	3253.17
8.721	1	1	1	3250.85
8.761	1	1	1	3248.5
8.801	1	1	1	3246.13
8.841	1	1	1	3243.73
8.881	1	1	1	3241.32
8.921	1	1	1	3238.89
8.961	1	1	1	3236.43
9.001	1	1	1	3233.95
9.041	1	1	1	3231.45
9.081	1	1	1	3228.93
9.121	1	1	1	3226.39
9.161	1	1	1	3223.83
9.201	1	1	1	3221.25
9.241	1	1	1	3218.65
9.281	1	1	1	3216.02
9.321	1	1	1	3213.38
9.361	1	1	1	3210.72
9.401	1	1	1	3208.03
9.441	1	1	1	3205.33
9.481	1	1	1	3202.61
9.521	1	1	1	3199.87
9.561	1	1	1	3197.1
9.601	1	1	1	3194.32
9.641	1	1	1	3191.52
9.681	1	1	1	3188.7
9.721	1	1	1	3185.86
9.761	1	1	1	3183
9.801	1	1	1	3180.12
9.841	1	1	1	3177.23
9.881	1	1	1	3174.31
9.921	1	1	1	3171.38
9.961	1	1	1	3168.43
10.001	1	1	1	3165.45
10.041	1	1	1	3162.47
10.081	1	1	1	3159.46
10.121	1	1	1	3156.43
10.161	1	1	1	3153.39
10.201	1	1	1	3150.33
10.241	1	1	1	3147.25
10.281	1	1	1	3144.16
10.321	1	1	1	3141.04
10.361	1	1	1	3137.91
10.401	1	1	1	3134.77
10.441	1	1	1	3131.6
10.481	1	1	1	3128.42
10.521	1	1	1	3125.22
10.561	1	1	1	3122.01
10.601	1	1	1	3118.78
10.641	1	1	1	3115.53
10.681	1	1	1	3112.26
10.721	1	1	1	3108.98
10.761	1	1	1	3105.69
10.801	1	1	1	3102.38
10.841	1	1	1	3099.05
10.881	1	1	1	3095.7
10.921	1	1	1	3092.35
10.961	1	1	1	3088.97
11.041	2	1	1	3354.28
11.081	2	1	1	3353.57
11.121	2	1	1	3352.84
11.161	2	1	1	3352.07
11.201	2	1	1	3351.29
11.241	2	1	1	3350.47
11.281	2	1	1	3349.63
11.321	2	1	1	3348.76
11.361	2	1	1	3347.87
11.401	2	1	1	3346.95
11.441	2	1	1	3346
11.481	2	1	1	3345.03
11.521	2	1	1	3344.03
11.561	2	1	1	3343.01
11.601	2	1	1	3341.96
11.641	2	1	1	3340.88
11.681	2	1	1	3339.78
11.721	2	1	1	3338.65
11.761	2	1	1	3337.5
11.801	2	1	1	3336.32
11.841	2	1	1	3335.11
11.881	2	1	1	3333.88
11.921	2	1	1	3332.63
11.961	2	1	1	3331.34
12.001	2	1	1	3330.04
12.041	2	1	1	3328.71
12.081	2	1	1	3327.35
12.121	2	1	1	3325.97
12.161	2	1	1	3324.56
12.201	2	1	1	3323.13
12.241	2	1	1	3321.67
12.281	2	1	1	3320.19
12.321	2	1	1	3318.68
12.361	2	1	1	3317.15
12.401	2	1	1	3315.59
12.441	2	1	1	3314.01
12.481	2	1	1	3312.4
12.521	2	1	1	3310.77
12.561	2	1	1	3309.11
12.601	2	1	1	3307.43
12.641	2	1	1	3305.73
12.681	2	1	1	3304
12.721	2	1	1	3302.25
12.761	2	1	1	3300.47
12.801	2	1	1	3298.67
12.841	2	1	1	3296.85
12.881	2	1	1	3295
12.921	2	1	1	3293.13
12.961	2	1	1	3291.23
13.001	2	1	1	3289.31
13.041	2	1	1	3287.37
13.081	2	1	1	3285.41
13.121	2	1	1	3283.42
13.161	2	1	1	3281.4
13.201	2	1	1	3279.37
13.241	2	1	1	3277.31
13.281	2	1	1	3275.23
13.321	2	1	1	3273.12
13.361	2	1	1	3271
13.401	2	1	1	3268.85
13.441	2	1	1	3266.68
13.481	2	1	1	3264.48
13.521	2	1	1	3262.26
13.561	2	1	1	3260.02
13.601	2	1	1	3257.76
13.641	2	1	1	3255.48
13.681	2	1	1	3253.17
13.721	2	1	1	3250.85
13.761	2	1	1	3248.5
13.801	2	1	1	3246.13
13.841	2	1	1	3243.73
13.881	2	1	1	3241.32
13.921	2	1	1	3238.89
13.961	2	1	1	3236.43
14.001	2	1	1	3233.95
14.041	2	1	1	3231.45
14.081	2	1	1	3228.93
14.121	2	1	1	3226.39
14.161	2	1	1	3223.83
14.201	2	1	1	3221.25
14.241	2	1	1	3218.65
14.281	2	1	1	3216.02
14.321	2	1	1	3213.38
14.361	2	1	1	3210.72
14.401	2	1	1	3208.03
14.441	2	1	1	3205.33
14.481	2	1	1	3202.61
14.521	2	1	1	3199.87
14.561	2	1	1	3197.1
14.601	2	1	1	3194.32
14.641	2	1	1	3191.52
14.681	2	1	1	3188.7
14.721	2	1	1	3185.86
14.761	2	1	1	3183
14.801	2	1	1	3180.12
14.841	2	1	1	3177.23
14.881	2	1	1	3174.31
14.921	2	1	1	3171.38
14.961	2	1	1	3168.43
15.001	2	1	1	3165.45
15.041	2	1	1	3162.47
15.081	2	1	1	3159.46
15.121	2	1	1	3156.43
15.161	2	1	1	3153.39
15.201	2	1	1	3150.33
15.241	2	1	1	3147.25
15.281	2	1	1	3144.16
15.321	2	1	1	3141.04
15.361	2	1	1	3137.91
15.401	2	1	1	3134.77
15.441	2	1	1	3131.6
15.481	2	1	1	3128.42
15.521	2	1	1	3125.22
15.561	2	1	1	3122.01
15.601	2	1	1	3118.78
15.641	2	1	1	3115.53
15.681	2	1	1	3112.26
15.721	2	1	1	3108.98
15.761	2	1	1	3105.69
15.801	2	1	1	3102.38
15.841	2	1	1	3099.05
15.881	2	1	1	3095.7
15.921	2	1	1	3092.35
15.961	2	1	1	3088.97
16.001	2	1	1	3085.58
16.041	2	1	1	3082.18
16.081	2	1	1	3078.76
16.121	2	1	1	3075.32
16.161	2	1	1	3071.87
16.201	2	1	1	3068.41
16.241	2	1	1	3064.93
16.281	2	1	1	3061.43
16.321	2	1	1	3057.93
16.361	2	1	1	3054.41
16.401	2	1	1	3050.87
16.441	2	1	1	3047.32
16.521	3	1	1	3344.03
16.561	3	1	1	3343.01
16.601	3	1	1	3341.96
16.641	3	1	1	3340.88
16.681	3	1	1	3339.78
16.721	3	1	1	3338.65
16.761	3	1	1	3337.5
16.801	3	1	1	3336.32
16.841	3	1	1	3335.11
16.881	3	1	1	3333.88
16.921	3	1	1	3332.63
16.961	3	1	1	3331.34
17.001	3	1	1	3330.04
17.041	3	1	1	3328.71
17.081	3	1	1	3327.35
17.121	3	1	1	3325.97
17.161	3	1	1	3324.56
17.201	3	1	1	3323.13
17.241	3	1	1	3321.67
17.281	3	1	1	3320.19
17.321	3	1	1	3318.68
17.361	3	1	1	3317.15
17.401	3	1	1	3315.59
17.441	3	1	1	3314.01
17.481	3	1	1	3312.4
17.521	3	1	1	3310.77
17.561	3	1	1	3309.11
17.601	3	1	1	3307.43
17.641	3	1	1	3305.73
17.681	3	1	1	3304
17.721	3	1	1	3302.25
17.761	3	1	1	3300.47
17.801	3	1	1	3298.67
17.841	3	1	1	3296.85
17.881	3	1	1	3295
17.921	3	1	1	3293.13
17.961	3	1	1	3291.23
18.001	3	1	1	3289.31
18.041	3	1	1	3287.37
18.081	3	1	1	3285.41
18.121	3	1	1	3283.42
18.161	3	1	1	3281.4
18.201	3	1	1	3279.37
18.241	3	1	1	3277.31
18.281	3	1	1	3275.23
18.321	3	1	1	3273.12
18.361	3	1	1	3271
18.401	3	1	1	3268.85
18.441	3	1	1	3266.68
18.481	3	1	1	3264.48
18.521	3	1	1	3262.26
18.561	3	1	1	3260.02
18.601	3	1	1	3257.76
18.641	3	1	1	3255.48
18.681	3	1	1	3253.17
18.721	3	1	1	3250.85
18.761	3	1	1	3248.5
18.801	3	1	1	3246.13
18.841	3	1	1	3243.73
18.881	3	1	1	3241.32
18.921	3	1	1	3238.89
18.961	3	1	1	3236.43
19.041	4	1	1	3355.65
19.081	4	1	1	3356.28
19.121	4	1	1	3356.88
19.161	4	1	1	3357.46
19.201	4	1	1	3358.01
19.241	4	1	1	3358.53
19.281	4	1	1	3359.03
19.321	4	1	1	3359.5
19.361	4	1	1	3359.94
19.401	4	1	1	3360.35
19.441	4	1	1	3360.74
19.481	4	1	1	3361.11
19.521	4	1	1	3361.44
19.561	4	1	1	3361.75
19.601	4	1	1	3362.03
19.641	4	1	1	3362.29
19.681	4	1	1	3362.51
19.721	4	1	1	3362.71
19.761	4	1	1	3362.89
19.801	4	1	1	3363.04
19.841	4	1	1	3363.16
19.881	4	1	1	3363.25
19.921	4	1	1	3363.32
19.961	4	1	1	3363.36
20.001	4	1	1	3363.37
20.041	4	1	1	3363.36
20.081	4	1	1	3363.31
20.121	4	1	1	3363.25
20.161	4	1	1	3363.15
20.201	4	1	1	3363.03
20.241	4	1	1	3362.88
20.281	4	1	1	3362.71
20.321	4	1	1	3362.5
20.361	4	1	1	3362.27
20.401	4	1	1	3362.02
20.441	4	1	1	3361.74
20.481	4	1	1	3361.43
20.521	4	1	1	3361.09
20.561	4	1	1	3360.73
20.601	4	1	1	3360.34
20.641	4	1	1	3359.92
20.681	4	1	1	3359.48
20.721	4	1	1	3359
20.761	4	1	1	3358.51
20.801	4	1	1	3357.98
20.841	4	1	1	3357.43
20.881	4	1	1	3356.86
20.921	4	1	1	3356.25
20.961	4	1	1	3355.62
21.001	4	1	1	3354.97
21.041	4	1	1	3354.28
21.081	4	1	1	3353.57
21.121	4	1	1	3352.84
21.161	4	1	1	3352.07
21.201	4	1	1	3351.29
21.241	4	1	1	3350.47
21.281	4	1	1	3349.63
21.321	4	1	1	3348.76
21.361	4	1	1	3347.87
21.401	4	1	1	3346.95
21.441	4	1	1	3346
21.481	4	1	1	3345.03
21.521	4	1	1	3344.03
21.561	4	1	1	3343.01
21.601	4	1	1	3341.96
21.641	4	1	1	3340.88
21.681	4	1	1	3339.78
21.721	4	1	1	3338.65
21.761	4	1	1	3337.5
21.801	4	1	1	3336.32
21.841	4	1	1	3335.11
21.881	4	1	1	3333.88
21.921	4	1	1	3332.63
21.961	4	1	1	3331.34
22.001	4	1	1	3330.04
22.041	4	1	1	3328.71
22.081	4	1	1	3327.35
22.121	4	1	1	3325.97
22.161	4	1	1	3324.56
22.201	4	1	1	3323.13
22.241	4	1	1	3321.67
22.281	4	1	1	3320.19
22.321	4	1	1	3318.68
22.361	4	1	1	3317.15
22.401	4	1	1	3315.59
22.441	4	1	1	3314.01
22.481	4	1	1	3312.4
22.521	4	1	1	3310.77
22.561	4	1	1	3309.11
22.601	4	1	1	3307.43
22.641	4	1	1	3305.73
22.681	4	1	1	3304
22.721	4	1	1	3302.25
22.761	4	1	1	3300.47
22.801	4	1	1	3298.67
22.841	4	1	1	3296.85
22.881	4	1	1	3295
22.921	4	1	1	3293.13
22.961	4	1	1	3291.23
23.001	4	1	1	3289.31
23.041	4	1	1	3287.37
23.081	4	1	1	3285.41
23.121	4	1	1	3283.42
23.161	4	1	1	3281.4
23.201	4	1	1	3279.37
23.241	4	1	1	3277.31
23.281	4	1	1	3275.23
23.321	4	1	1	3273.12
23.361	4	1	1	3271
23.401	4	1	1	3268.85
23.441	4	1	1	3266.68
23.481	4	1	1	3264.48
23.521	4	1	1	3262.26
23.561	4	1	1	3260.02
23.601	4	1	1	3257.76
23.641	4	1	1	3255.48
23.681	4	1	1	3253.17
23.721	4	1	1	3250.85
23.761	4	1	1	3248.5
23.801	4	1	1	3246.13
23.841	4	1	1	3243.73
23.881	4	1	1	3241.32
23.921	4	1	1	3238.89
23.961	4	1	1	3236.43
24.001	4	1	1	3233.95
24.041	4	1	1	3231.45
24.081	4	1	1	3228.93
24.121	4	1	1	3226.39
24.161	4	1	1	3223.83
24.201	4	1	1	3221.25
24.241	4	1	1	3218.65
24.281	4	1	1	3216.02
24.321	4	1	1	3213.38
24.361	4	1	1	3210.72
24.401	4	1	1	3208.03
24.441	4	1	1	3205.33
24.481	4	1	1	3202.61
24.521	4	1	1	3199.87
24.561	4	1	1	3197.1
24.601	4	1	1	3194.32
24.641	4	1	1	3191.52
24.681	4	1	1	3188.7
24.721	4	1	1	3185.86
24.761	4	1	1	3183
24.801	4	1	1	3180.12
24.841	4	1	1	3177.23
24.881	4	1	1	3174.31
24.921	4	1	1	3171.38
24.961	4	1	1	3168.43
