% time	cellId	IMSI	RNTI	rsrp	sinr
0.284214	1	1	1	6.87721e-11	144984
0.285214	1	1	1	6.87777e-11	144996
0.286214	1	1	1	6.87832e-11	145008
0.287214	1	1	1	6.87888e-11	145020
0.288214	1	1	1	6.87944e-11	145031
0.289214	1	1	1	6.87999e-11	145043
0.290214	1	1	1	6.88055e-11	145055
0.291214	1	1	1	6.88111e-11	145066
0.292214	1	1	1	6.88166e-11	145078
0.293214	1	1	1	6.88222e-11	145090
0.294214	1	1	1	6.88278e-11	145102
0.295214	1	1	1	6.88334e-11	145113
0.296214	1	1	1	6.88389e-11	145125
0.297214	1	1	1	6.88445e-11	145137
0.298214	1	1	1	6.88501e-11	145149
0.299214	1	1	1	6.88557e-11	145160
0.300214	1	1	1	6.88612e-11	145172
0.301214	1	1	1	6.88668e-11	145184
0.302214	1	1	1	6.88724e-11	145196
0.303214	1	1	1	6.8878e-11	145207
0.304214	1	1	1	6.88835e-11	145219
0.305214	1	1	1	6.88891e-11	145231
0.306214	1	1	1	6.88947e-11	145243
0.307214	1	1	1	6.89003e-11	145255
0.308214	1	1	1	6.89059e-11	145266
0.309214	1	1	1	6.89114e-11	145278
0.310214	1	1	1	6.8917e-11	145290
0.311214	1	1	1	6.89226e-11	145302
0.312214	1	1	1	6.89282e-11	145313
0.313214	1	1	1	6.89338e-11	145325
0.314214	1	1	1	6.89394e-11	145337
0.315214	1	1	1	6.89449e-11	145349
0.316214	1	1	1	6.89505e-11	145360
0.317214	1	1	1	6.89561e-11	145372
0.318214	1	1	1	6.89617e-11	145384
0.319214	1	1	1	6.89673e-11	145396
0.320214	1	1	1	6.89729e-11	145408
0.321214	1	1	1	6.89785e-11	145419
0.322214	1	1	1	6.89841e-11	145431
0.323214	1	1	1	6.89897e-11	145443
0.324214	1	1	1	6.89952e-11	145455
0.325214	1	1	1	6.90008e-11	145467
0.326214	1	1	1	6.90064e-11	145478
0.327214	1	1	1	6.9012e-11	145490
0.328214	1	1	1	6.90176e-11	145502
0.329214	1	1	1	6.90232e-11	145514
0.330214	1	1	1	6.90288e-11	145526
0.331214	1	1	1	6.90344e-11	145537
0.332214	1	1	1	6.904e-11	145549
0.333214	1	1	1	6.90456e-11	145561
0.334214	1	1	1	6.90512e-11	145573
0.335214	1	1	1	6.90568e-11	145585
0.336214	1	1	1	6.90624e-11	145596
0.337214	1	1	1	6.9068e-11	145608
0.338214	1	1	1	6.90736e-11	145620
0.339214	1	1	1	6.90792e-11	145632
0.340214	1	1	1	6.90848e-11	145644
0.341214	1	1	1	6.90904e-11	145655
0.342214	1	1	1	6.9096e-11	145667
0.343214	1	1	1	6.91016e-11	145679
0.344214	1	1	1	6.91072e-11	145691
0.345214	1	1	1	6.91128e-11	145703
0.346214	1	1	1	6.91184e-11	145714
0.347214	1	1	1	6.9124e-11	145726
0.348214	1	1	1	6.91297e-11	145738
0.349214	1	1	1	6.91353e-11	145750
0.350214	1	1	1	6.91409e-11	145762
0.351214	1	1	1	6.91465e-11	145774
0.352214	1	1	1	6.91521e-11	145785
0.353214	1	1	1	6.91577e-11	145797
0.354214	1	1	1	6.91633e-11	145809
0.355214	1	1	1	6.91689e-11	145821
0.356214	1	1	1	6.91745e-11	145833
0.357214	1	1	1	6.91802e-11	145845
0.358214	1	1	1	6.91858e-11	145856
0.359214	1	1	1	6.91914e-11	145868
0.360214	1	1	1	6.9197e-11	145880
0.361214	1	1	1	6.92026e-11	145892
0.362214	1	1	1	6.92082e-11	145904
